epoch,train_loss,val_loss,val_auc,epoch_time_s,imgs_per_sec
1,0.4071520290120317,nan,0.593,110.10776829719543,36.76398189339296
2,0.38895236527024524,nan,0.7125,30.30438232421875,133.57804018875868
3,0.3289434385850378,nan,0.6879,29.515212297439575,137.14961489032424
4,0.27309207028521615,nan,0.7371,31.28931975364685,129.373218461491
