epoch,train_loss,val_loss,val_auc,epoch_time_s,imgs_per_sec
1,36.72919298254925,nan,0.6391,71.80878615379333,56.37193185984752
2,31.99507597972282,nan,0.8063,9.823857307434082,412.0581023644069
3,25.823445949629832,nan,0.8563,9.666110038757324,418.78273511982604
4,21.334856414041028,nan,0.8583,9.699297666549683,417.3498060545645
